  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _elev,yoke1 |   ailrn,yoke1 |   ruddr,yoke1 |   _vect,_rqst |   sweep,_rqst |   incid,_rqst |   dihed,_rqst |   retra,_rqst |   water,jetts |   _elev,_surf |   ailrn,_surf |   ruddr,_surf |   nwhel,steer |   _trim,_elev |   _trim,ailrn |   _trim,ruddr |   _flap,handl |   _flap,postn |   _slat,ratio |   sbrak,handl |   sbrak,postn |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |     _throttle |       smthddd |
    267.42825 |      22.36181 |      22.36181 |       0.00000 |      20.29260 |      12.29260 |       0.51823 |      91.08167 |      90.29267 |      92.47110 |      94.16526 |     104.81491 |     106.41384 |     108.56231 |      -0.10358 |       0.02014 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.12639 |       0.02573 |       0.00596 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.68776 |      -1.59381 |     180.25890 |     164.90575 |       0.84935 |       0.10172 |     180.50569 |      -3.46848 |       0.18631 |      47.51039 |    -122.30820 |    1620.02087 |    1481.43054 |       1.00000 |    1628.96033 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 |
    267.55734 |      22.46231 |      22.46231 |       0.00000 |      20.29263 |      12.29263 |       0.51826 |      90.99757 |      90.21872 |      92.39404 |      94.08702 |     104.71814 |     106.32516 |     108.47330 |      -0.10399 |       0.00629 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.12649 |       0.01274 |       0.00591 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.67630 |      -1.52410 |     180.22154 |     164.86841 |       0.87168 |       0.09490 |     180.47559 |      -3.47880 |       0.18029 |      47.51035 |    -122.30820 |    1619.05127 |    1478.86450 |       1.00000 |    1628.06714 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    267.68890 |      22.56281 |      22.56281 |       0.00000 |      20.29266 |      12.29266 |       0.51829 |      90.91455 |      90.14385 |      92.31602 |      94.00873 |     104.62260 |     106.23539 |     108.38319 |      -0.10157 |       0.00441 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.12369 |       0.01121 |       0.00584 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.01256 |       0.00000 |       0.00000 |       0.00000 |      -2.67303 |      -1.47215 |     180.18719 |     164.83408 |       0.87655 |       0.08994 |     180.44641 |      -3.48013 |       0.17430 |      47.51030 |    -122.30820 |    1618.08081 |    1476.34558 |       1.00000 |    1627.16589 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    267.82172 |      22.66332 |      22.66332 |       0.00000 |      20.29268 |      12.29268 |       0.51831 |      90.83249 |      90.06299 |      92.23189 |      93.92729 |     104.52817 |     106.13857 |     108.28612 |      -0.09904 |       0.00218 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.12071 |       0.00915 |       0.00576 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.03769 |       0.00000 |       0.00000 |       0.00000 |      -2.67081 |      -1.42831 |     180.15598 |     164.80286 |       0.85064 |       0.08731 |     180.41740 |      -3.45240 |       0.16833 |      47.51026 |    -122.30820 |    1617.11572 |    1473.85522 |       1.00000 |    1626.25684 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    267.89066 |      22.71357 |      22.71357 |       0.00000 |      20.29270 |      12.29270 |       0.51833 |      90.79175 |      90.01993 |      92.18714 |      93.88485 |     104.48128 |     106.08707 |     108.23454 |      -0.09904 |       0.00218 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.12046 |       0.00918 |       0.00572 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.05025 |       0.00000 |       0.00000 |       0.00000 |      -2.66785 |      -1.40756 |     180.14154 |     164.78842 |       0.82989 |       0.08692 |     180.40298 |      -3.42911 |       0.16543 |      47.51023 |    -122.30820 |    1616.63770 |    1472.64563 |       1.00000 |    1625.79968 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    267.96942 |      22.76382 |      22.76382 |       0.00000 |      20.29271 |      12.29271 |       0.51834 |      90.75114 |      89.97508 |      92.14056 |      93.84105 |     104.43455 |     106.03346 |     108.18082 |      -0.09904 |       0.00218 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.12026 |       0.00918 |       0.00568 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.06281 |       0.00000 |       0.00000 |       0.00000 |      -2.66259 |      -1.38697 |     180.12784 |     164.77473 |       0.80593 |       0.08708 |     180.38869 |      -3.40043 |       0.16261 |      47.51022 |    -122.30820 |    1616.16370 |    1471.43982 |       1.00000 |    1625.34082 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    268.04636 |      22.81407 |      22.81407 |       0.00000 |      20.29273 |      12.29273 |       0.51836 |      90.71059 |      89.92831 |      92.09202 |      93.79579 |     104.38789 |     105.97761 |     108.12489 |      -0.09904 |       0.00177 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.12015 |       0.00879 |       0.00565 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.07538 |       0.00000 |       0.00000 |       0.00000 |      -2.65423 |      -1.36667 |     180.11481 |     164.76170 |       0.77997 |       0.08778 |     180.37451 |      -3.36675 |       0.15991 |      47.51019 |    -122.30820 |    1615.69446 |    1470.23511 |       1.00000 |    1624.88037 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    268.19241 |      22.91457 |      22.91457 |       0.00000 |      20.29276 |      12.29275 |       0.51838 |      90.62944 |      89.82867 |      91.98870 |      93.70031 |     104.29450 |     105.85871 |     108.00588 |      -0.10109 |       0.00134 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.12218 |       0.00838 |       0.00557 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.10050 |       0.00000 |       0.00000 |       0.00000 |      -2.62570 |      -1.32707 |     180.09064 |     164.73755 |       0.72525 |       0.09065 |     180.34657 |      -3.28512 |       0.15491 |      47.51015 |    -122.30820 |    1614.77283 |    1467.80505 |       1.00000 |    1623.95593 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    268.32468 |      23.01508 |      23.01508 |       0.00000 |      20.29278 |      12.29278 |       0.51841 |      90.54765 |      89.72031 |      91.87649 |      93.59745 |     104.20038 |     105.72958 |     107.87668 |      -0.10109 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.12248 |       0.00709 |       0.00551 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.12563 |       0.00000 |       0.00000 |       0.00000 |      -2.57872 |      -1.28922 |     180.06860 |     164.71552 |       0.67026 |       0.09510 |     180.31927 |      -3.18517 |       0.15060 |      47.51011 |    -122.30820 |    1613.87817 |    1465.40332 |       1.00000 |    1623.02820 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    268.45871 |      23.11558 |      23.11558 |       0.00000 |      20.29281 |      12.29281 |       0.51844 |      90.46455 |      89.60242 |      91.75458 |      93.48622 |     104.10474 |     105.58929 |     107.73633 |      -0.09989 |      -0.00008 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.12208 |       0.00703 |       0.00546 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.15075 |       0.00000 |       0.00000 |       0.00000 |      -2.50887 |      -1.25273 |     180.04823 |     164.69516 |       0.61938 |       0.10073 |     180.29269 |      -3.06686 |       0.14707 |      47.51006 |    -122.30820 |    1613.01538 |    1463.17896 |       1.00000 |    1622.09888 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    268.59796 |      23.21608 |      23.21608 |       0.00000 |      20.29284 |      12.29284 |       0.51847 |      90.37938 |      89.47412 |      91.62205 |      93.36565 |     104.00674 |     105.43677 |     107.58381 |      -0.09989 |      -0.00023 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.12331 |       0.00689 |       0.00542 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.17588 |       0.00000 |       0.00000 |       0.00000 |      -2.41261 |      -1.21625 |     180.02902 |     164.67596 |       0.57479 |       0.10701 |     180.26680 |      -2.92882 |       0.14434 |      47.51002 |    -122.30821 |    1612.18994 |    1460.93640 |       1.00000 |    1621.17114 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    268.66943 |      23.26633 |      23.26633 |       0.00000 |      20.29285 |      12.29285 |       0.51848 |      90.33578 |      89.40575 |      91.55148 |      93.30153 |     103.95656 |     105.35556 |     107.50263 |      -0.09989 |      -0.00023 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.12401 |       0.00688 |       0.00541 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.18844 |       0.00000 |       0.00000 |       0.00000 |      -2.35424 |      -1.19799 |     180.01970 |     164.66664 |       0.55467 |       0.11027 |     180.25412 |      -2.85189 |       0.14326 |      47.51000 |    -122.30821 |    1611.79285 |    1459.73901 |       1.00000 |    1620.70886 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    268.75513 |      23.31658 |      23.31658 |       0.00000 |      20.29287 |      12.29287 |       0.51850 |      90.29137 |      89.33442 |      91.47789 |      93.23465 |     103.90545 |     105.27088 |     107.41798 |      -0.10212 |      -0.00023 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.12685 |       0.00688 |       0.00539 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.20100 |       0.00000 |       0.00000 |       0.00000 |      -2.28949 |      -1.17966 |     180.01053 |     164.65747 |       0.53518 |       0.11354 |     180.24161 |      -2.76933 |       0.14237 |      47.50998 |    -122.30821 |    1611.40747 |    1458.54749 |       1.00000 |    1620.24792 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    268.90253 |      23.41709 |      23.41709 |       0.00000 |      20.29289 |      12.29289 |       0.51852 |      90.19968 |      89.18240 |      91.32121 |      93.09201 |     103.79995 |     105.09057 |     107.23770 |      -0.10592 |      -0.00043 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.13135 |       0.00668 |       0.00537 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.22613 |       0.00000 |       0.00000 |       0.00000 |      -2.14498 |      -1.14315 |     179.99246 |     164.63942 |       0.49402 |       0.11983 |     180.21710 |      -2.58736 |       0.14107 |      47.50993 |    -122.30821 |    1610.67419 |    1456.28076 |       1.00000 |    1619.33240 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    269.03473 |      23.51759 |      23.51759 |       0.00000 |      20.29292 |      12.29292 |       0.51855 |      90.10346 |      89.01726 |      91.15114 |      92.93648 |     103.68922 |     104.89486 |     107.04209 |      -0.10914 |      -0.00016 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.13540 |       0.00693 |       0.00536 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.25126 |       0.00000 |       0.00000 |       0.00000 |      -1.97889 |      -1.10635 |     179.97446 |     164.62141 |       0.45334 |       0.12556 |     180.19336 |      -2.38468 |       0.14036 |      47.50989 |    -122.30821 |    1609.99573 |    1454.19983 |       1.00000 |    1618.42810 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    269.16928 |      23.61809 |      23.61809 |       0.00000 |      20.29295 |      12.29295 |       0.51858 |      90.00185 |      88.83821 |      90.96693 |      92.76682 |     103.57228 |     104.68288 |     106.83018 |      -0.10763 |      -0.00016 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.13491 |       0.00692 |       0.00536 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.27638 |       0.00000 |       0.00000 |       0.00000 |      -1.79077 |      -1.06897 |     179.95625 |     164.60323 |       0.41399 |       0.13045 |     180.17033 |      -2.16172 |       0.14012 |      47.50985 |    -122.30821 |    1609.37793 |    1452.24060 |       1.00000 |    1617.53882 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    269.30148 |      23.71859 |      23.71859 |       0.00000 |      20.29298 |      12.29298 |       0.51861 |      89.89397 |      88.64442 |      90.76771 |      92.58183 |     103.44814 |     104.45362 |     106.60103 |      -0.10640 |       0.00023 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.13515 |       0.00730 |       0.00537 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.30151 |       0.00000 |       0.00000 |       0.00000 |      -1.57697 |      -1.03117 |     179.93762 |     164.58461 |       0.37960 |       0.13439 |     180.14804 |      -1.91842 |       0.14020 |      47.50980 |    -122.30821 |    1608.82605 |    1450.13171 |       1.00000 |    1616.66882 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    269.43423 |      23.81910 |      23.81910 |       0.00000 |      20.29301 |      12.29301 |       0.51864 |      89.77895 |      88.43499 |      90.55257 |      92.38020 |     103.31577 |     104.20604 |     106.35353 |      -0.10640 |       0.00301 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.13674 |       0.00996 |       0.00537 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.32663 |       0.00000 |       0.00000 |       0.00000 |      -1.33664 |      -0.98943 |     179.91853 |     164.56552 |       0.34971 |       0.13727 |     180.12650 |      -1.65354 |       0.14051 |      47.50976 |    -122.30821 |    1608.34558 |    1448.09607 |       1.00000 |    1615.82239 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    269.57004 |      23.91960 |      23.91960 |       0.00000 |      20.29303 |      12.29303 |       0.51866 |      89.65594 |      88.21252 |      90.32417 |      92.16366 |     103.17421 |     103.94321 |     106.09077 |      -0.10573 |       0.00451 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.13790 |       0.01133 |       0.00537 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |      -1.07016 |      -0.94193 |     179.89903 |     164.54604 |       0.33610 |       0.13905 |     180.10597 |      -1.37896 |       0.14092 |      47.50972 |    -122.30821 |    1607.94092 |    1446.23975 |       1.00000 |    1615.00403 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    269.70132 |      24.02010 |      24.02010 |       0.00000 |      20.29306 |      12.29306 |       0.51869 |      89.52416 |      87.98254 |      90.08820 |      91.93714 |     103.02257 |     103.67165 |     105.81921 |      -0.12814 |       0.00451 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.16068 |       0.01131 |       0.00537 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |      -0.78862 |      -0.89311 |     179.87949 |     164.52649 |       0.34238 |       0.13980 |     180.08673 |      -1.10910 |       0.14138 |      47.50967 |    -122.30821 |    1607.61108 |    1444.60864 |       1.00000 |    1614.21863 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    269.83212 |      24.12060 |      24.12060 |       0.00000 |      20.29309 |      12.29309 |       0.51872 |      89.38316 |      87.74495 |      89.84454 |      91.70082 |     102.86031 |     103.39125 |     105.53881 |      -0.14870 |       0.00451 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.17828 |       0.01131 |       0.00538 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |      -0.52667 |      -0.84435 |     179.86037 |     164.50739 |       0.33127 |       0.13948 |     180.06877 |      -0.84143 |       0.14183 |      47.50963 |    -122.30821 |    1607.35535 |    1442.88147 |       1.00000 |    1613.47021 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    269.89865 |      24.17085 |      24.17085 |       0.00000 |      20.29310 |      12.29310 |       0.51873 |      89.30913 |      87.62361 |      89.72013 |      91.57923 |     102.77512 |     103.24809 |     105.39562 |      -0.16048 |       0.00394 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.18817 |       0.01075 |       0.00538 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |      -0.40705 |      -0.82045 |     179.85097 |     164.49799 |       0.31822 |       0.13889 |     180.06029 |      -0.71136 |       0.14203 |      47.50961 |    -122.30821 |    1607.25452 |    1442.00562 |       1.00000 |    1613.11133 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    270.04712 |      24.27136 |      24.27136 |       0.00000 |      20.29313 |      12.29313 |       0.51876 |      89.15392 |      87.37645 |      89.46680 |      91.32990 |     102.59650 |     102.95657 |     105.10402 |      -0.15886 |       0.00394 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.18359 |       0.01078 |       0.00539 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |      -0.18783 |      -0.77343 |     179.83229 |     164.47932 |       0.28518 |       0.13675 |     180.04433 |      -0.46409 |       0.14238 |      47.50957 |    -122.30821 |    1607.10425 |    1440.31030 |       1.00000 |    1612.42700 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    270.17566 |      24.37186 |      24.37186 |       0.00000 |      20.29316 |      12.29316 |       0.51879 |      88.98924 |      87.12388 |      89.20805 |      91.07327 |     102.40700 |     102.65879 |     104.80614 |      -0.15741 |       0.00394 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.18029 |       0.01079 |       0.00540 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |       0.01599 |      -0.72697 |     179.81360 |     164.46065 |       0.25501 |       0.13343 |     180.02963 |      -0.23472 |       0.14254 |      47.50953 |    -122.30821 |    1607.01794 |    1438.82068 |       1.00000 |    1611.78955 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    270.30475 |      24.47236 |      24.47236 |       0.00000 |      20.29319 |      12.29319 |       0.51882 |      88.81522 |      86.86628 |      88.94421 |      90.81008 |     102.20673 |     102.35517 |     104.50239 |      -0.17768 |       0.00394 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.19833 |       0.01080 |       0.00540 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |       0.20747 |      -0.68104 |     179.79514 |     164.44218 |       0.22690 |       0.12930 |     180.01608 |      -0.01948 |       0.14241 |      47.50948 |    -122.30821 |    1606.99121 |    1437.49268 |       1.00000 |    1611.20227 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    270.43655 |      24.57286 |      24.57286 |       0.00000 |      20.29321 |      12.29322 |       0.51884 |      88.63210 |      86.60398 |      88.67563 |      90.54089 |     101.99600 |     102.04610 |     104.19316 |      -0.26418 |       0.00069 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.27730 |       0.00770 |       0.00539 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |       0.34810 |      -0.64041 |     179.77763 |     164.42470 |       0.15691 |       0.12477 |     180.00348 |       0.18694 |       0.14184 |      47.50944 |    -122.30821 |    1607.02087 |    1436.07544 |       1.00000 |    1610.66736 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    270.56342 |      24.67337 |      24.67337 |       0.00000 |      20.29324 |      12.29324 |       0.51887 |      88.44024 |      86.33893 |      88.40432 |      90.26807 |     101.77522 |     101.73387 |     103.88078 |      -0.33514 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.33652 |       0.00710 |       0.00539 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |       0.37349 |      -0.60398 |     179.76151 |     164.40857 |      -0.00130 |       0.11977 |     179.99187 |       0.36686 |       0.14095 |      47.50940 |    -122.30821 |    1607.10181 |    1434.61108 |       1.00000 |    1610.18652 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    270.69153 |      24.77387 |      24.77387 |       0.00000 |      20.29327 |      12.29327 |       0.51890 |      88.24006 |      86.07478 |      88.13398 |      89.99618 |     101.54485 |     101.42278 |     103.56952 |      -0.34847 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.33858 |       0.00714 |       0.00541 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |       0.27834 |      -0.56937 |     179.74609 |     164.39317 |      -0.22026 |       0.11392 |     179.98141 |       0.48820 |       0.13971 |      47.50936 |    -122.30821 |    1607.22144 |    1433.26782 |       1.00000 |    1609.76111 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    270.82031 |      24.87437 |      24.87437 |       0.00000 |      20.29330 |      12.29330 |       0.51893 |      88.03214 |      85.81461 |      87.86776 |      89.72918 |     101.30557 |     101.11642 |     103.26304 |      -0.34286 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.32458 |       0.00716 |       0.00543 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |       0.10862 |      -0.53563 |     179.73059 |     164.37769 |      -0.43969 |       0.10707 |     179.97211 |       0.53698 |       0.13809 |      47.50932 |    -122.30821 |    1607.36084 |    1432.10474 |       1.00000 |    1609.39099 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    270.95142 |      24.97487 |      24.97487 |       0.00000 |      20.29333 |      12.29333 |       0.51896 |      87.81720 |      85.56023 |      87.60748 |      89.46912 |     101.05824 |     100.81689 |     102.96341 |      -0.29847 |       0.00059 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.27544 |       0.00776 |       0.00543 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |      -0.07318 |      -0.50224 |     179.71480 |     164.36189 |      -0.60017 |       0.09970 |     179.96376 |       0.51619 |       0.13597 |      47.50927 |    -122.30821 |    1607.50110 |    1430.90857 |       1.00000 |    1609.07507 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    271.12418 |      25.07538 |      25.07538 |       0.00000 |      20.29336 |      12.29335 |       0.51898 |      87.59621 |      85.31162 |      87.35310 |      89.21560 |     100.80392 |     100.52415 |     102.67063 |      -0.26145 |       0.00158 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.23954 |       0.00872 |       0.00541 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |      -0.20648 |      -0.46792 |     179.69936 |     164.34647 |      -0.66453 |       0.09289 |     179.95613 |       0.44878 |       0.13326 |      47.50923 |    -122.30821 |    1607.62708 |    1429.53369 |       1.00000 |    1608.81079 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    271.19226 |      25.12563 |      25.12563 |       0.00000 |      20.29337 |      12.29337 |       0.51900 |      87.48376 |      85.18916 |      87.22779 |      89.09074 |     100.67452 |     100.37996 |     102.52639 |      -0.24955 |       0.00274 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.23013 |       0.00984 |       0.00538 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |      -0.24427 |      -0.44943 |     179.69214 |     164.33925 |      -0.65972 |       0.09011 |     179.95255 |       0.40711 |       0.13170 |      47.50921 |    -122.30821 |    1607.68225 |    1428.81323 |       1.00000 |    1608.69678 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    271.34131 |      25.22613 |      25.22613 |       0.00000 |      20.29340 |      12.29340 |       0.51903 |      87.25565 |      84.94693 |      86.97989 |      88.84361 |     100.41201 |     100.09467 |     102.24105 |      -0.22738 |       0.00418 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.21465 |       0.01118 |       0.00531 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |      -0.25933 |      -0.40972 |     179.67955 |     164.32668 |      -0.59095 |       0.08642 |     179.94576 |       0.32512 |       0.12826 |      47.50917 |    -122.30821 |    1607.77576 |    1427.48608 |       1.00000 |    1608.50232 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
    271.47055 |      25.32663 |      25.32663 |       0.00000 |      20.29342 |      12.29342 |       0.51905 |      87.02412 |      84.70676 |      86.73409 |      88.59824 |     100.14557 |      99.81181 |     101.95811 |      -0.21735 |       0.00491 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.21237 |       0.01186 |       0.00521 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.33333 |       0.33333 |       0.00000 |       0.00000 |       0.00000 |      -0.20098 |      -0.36759 |     179.67032 |     164.31744 |      -0.46774 |       0.08573 |     179.93959 |       0.26167 |       0.12472 |      47.50913 |    -122.30821 |    1607.85010 |    1426.25220 |       1.00000 |    1608.34802 |      47.50000 |    -122.00000 |       0.00000 |       1.00000 | 
